"skm","skv","gm","gv","idm","mv","me","md","vv","ve","vd","sg","resp"
2394,228,1,3,1,0,0,1,0,0,0,-2,v
2026,1690,2,3,1,0,0,1,0,0,0,-1,v
1856,2090,3,1,0,0,0,0,0,0,1,-2,m
2514,1522,1,1,1,0,1,0,0,0,0,0,e
2061,1767,0,0,0,0,0,0,0,1,0,0,e
345,388,2,0,0,0,0,0,0,0,1,-2,m
2552,10,2,1,1,1,0,0,0,0,0,1,m
2222,2734,0,1,0,0,0,0,1,0,0,1,v
836,1750,1,0,0,0,0,0,0,0,1,-1,m
256,1060,0,0,0,0,0,0,0,1,0,0,e
2419,1838,4,1,0,0,0,0,0,0,1,-3,m
1278,2318,0,4,0,0,0,0,1,0,0,4,v
665,1063,1,1,1,0,1,0,0,0,0,0,e
903,1666,1,3,0,0,0,0,1,0,0,2,v
1781,567,2,4,1,0,0,1,0,0,0,-2,v
153,391,2,2,0,0,0,0,0,1,0,0,e
1266,2212,1,1,1,0,1,0,0,0,0,0,e
1023,730,3,4,1,0,0,1,0,0,0,-1,v
1688,2644,1,1,0,0,0,0,0,1,0,0,e
1393,2345,1,1,0,0,0,0,0,1,0,0,e
1095,2143,4,0,0,0,0,0,0,0,1,-4,m
1204,1878,2,0,1,1,0,0,0,0,0,2,m
2133,40,2,1,1,1,0,0,0,0,0,1,m
1418,692,1,3,1,0,0,1,0,0,0,-2,v
2662,2419,3,2,0,0,0,0,0,0,1,-1,m
258,2631,2,2,0,0,0,0,0,1,0,0,e
2254,138,0,0,1,0,1,0,0,0,0,0,e
1629,1748,2,0,0,0,0,0,0,0,1,-2,m
2797,206,4,2,0,0,0,0,0,0,1,-2,m
2448,1623,1,2,1,0,0,1,0,0,0,-1,v
1413,536,1,1,0,0,0,0,0,1,0,0,e
528,2591,1,2,0,0,0,0,1,0,0,1,v
218,335,3,2,1,1,0,0,0,0,0,1,m
1521,1527,2,1,0,0,0,0,0,0,1,-1,m
1001,643,4,1,0,0,0,0,0,0,1,-3,m
1395,224,2,0,1,1,0,0,0,0,0,2,m
1825,2061,1,0,1,1,0,0,0,0,0,1,m
2064,1684,2,0,0,0,0,0,0,0,1,-2,m
2016,331,5,1,1,1,0,0,0,0,0,4,m
2538,1497,1,0,1,1,0,0,0,0,0,1,m
1695,417,3,1,0,0,0,0,0,0,1,-2,m
844,1688,3,1,0,0,0,0,0,0,1,-2,m
513,1570,4,1,0,0,0,0,0,0,1,-3,m
323,1178,2,1,1,1,0,0,0,0,0,1,m
2826,1732,3,1,1,1,0,0,0,0,0,2,m
1905,810,1,1,0,0,0,0,0,1,0,0,e
641,2130,2,2,1,0,1,0,0,0,0,0,e
61,2251,1,0,0,0,0,0,0,0,1,-1,m
2840,1644,1,1,1,0,1,0,0,0,0,0,e
1664,1936,3,1,0,0,0,0,0,0,1,-2,m
1102,126,1,1,1,0,1,0,0,0,0,0,e
218,1835,2,1,1,1,0,0,0,0,0,1,m
1083,2530,1,2,1,0,0,1,0,0,0,-1,v
97,2757,5,3,0,0,0,0,0,0,1,-2,m
2629,1410,0,2,1,0,0,1,0,0,0,-2,v
619,1878,0,0,0,0,0,0,0,1,0,0,e
2065,2311,3,0,1,1,0,0,0,0,0,3,m
1878,1040,1,1,1,0,1,0,0,0,0,0,e
2783,2353,1,1,1,0,1,0,0,0,0,0,e
156,1814,1,2,0,0,0,0,1,0,0,1,v
1979,1412,0,0,0,0,0,0,0,1,0,0,e
202,458,2,3,1,0,0,1,0,0,0,-1,v
2624,201,3,0,1,1,0,0,0,0,0,3,m
99,1854,1,1,0,0,0,0,0,1,0,0,e
709,1247,2,1,1,1,0,0,0,0,0,1,m
2539,1468,0,2,1,0,0,1,0,0,0,-2,v
369,1878,2,1,1,1,0,0,0,0,0,1,m
2508,1782,0,3,1,0,0,1,0,0,0,-3,v
642,397,1,2,0,0,0,0,1,0,0,1,v
2821,757,1,2,0,0,0,0,1,0,0,1,v
2731,25,3,3,1,0,1,0,0,0,0,0,e
886,2608,0,1,0,0,0,0,1,0,0,1,v
371,2572,0,0,0,0,0,0,0,1,0,0,e
759,2394,1,5,1,0,0,1,0,0,0,-4,v
2107,1530,1,2,1,0,0,1,0,0,0,-1,v
71,1086,1,1,0,0,0,0,0,1,0,0,e
1729,1437,1,1,0,0,0,0,0,1,0,0,e
536,1884,1,2,1,0,0,1,0,0,0,-1,v
1123,388,2,0,0,0,0,0,0,0,1,-2,m
418,2160,1,0,1,1,0,0,0,0,0,1,m
2120,1189,0,1,1,0,0,1,0,0,0,-1,v
426,884,2,2,0,0,0,0,0,1,0,0,e
2387,2056,0,1,1,0,0,1,0,0,0,-1,v
1104,1086,1,5,0,0,0,0,1,0,0,4,v
185,2071,0,2,0,0,0,0,1,0,0,2,v
1473,1736,4,4,1,0,1,0,0,0,0,0,e
1133,73,0,2,1,0,0,1,0,0,0,-2,v
1202,931,1,0,1,1,0,0,0,0,0,1,m
1484,673,2,3,1,0,0,1,0,0,0,-1,v
1724,2361,0,1,0,0,0,0,1,0,0,1,v
986,1848,1,0,1,1,0,0,0,0,0,1,m
1750,1480,2,2,1,0,1,0,0,0,0,0,e
1906,2555,0,1,1,0,0,1,0,0,0,-1,v
1153,392,1,1,0,0,0,0,0,1,0,0,e
2440,529,0,2,0,0,0,0,1,0,0,2,v
2565,649,2,4,1,0,0,1,0,0,0,-2,v
2802,672,3,0,0,0,0,0,0,0,1,-3,m
1387,1442,2,1,1,1,0,0,0,0,0,1,m
1098,2019,2,1,0,0,0,0,0,0,1,-1,m
2002,923,3,1,0,0,0,0,0,0,1,-2,m
537,1504,2,1,0,0,0,0,0,0,1,-1,m
605,705,1,2,0,0,0,0,1,0,0,1,v
27,2361,3,3,0,0,0,0,0,1,0,0,e
229,578,0,1,1,0,0,1,0,0,0,-1,v
1540,636,2,0,1,1,0,0,0,0,0,2,m
1562,1054,3,2,0,0,0,0,0,0,1,-1,m
1481,2745,1,1,1,0,1,0,0,0,0,0,e
2725,1975,1,4,1,0,0,1,0,0,0,-3,v
888,1344,0,2,1,0,0,1,0,0,0,-2,v
1878,925,2,0,0,0,0,0,0,0,1,-2,m
2066,203,3,1,1,1,0,0,0,0,0,2,m
1246,2205,1,2,1,0,0,1,0,0,0,-1,v
2360,1410,1,3,0,0,0,0,1,0,0,2,v
1249,682,2,1,0,0,0,0,0,0,1,-1,m
806,2137,5,0,0,0,0,0,0,0,1,-5,m
2247,1500,1,1,0,0,0,0,0,1,0,0,e
1536,2184,2,2,1,0,1,0,0,0,0,0,e
1235,1016,1,0,1,1,0,0,0,0,0,1,m
247,686,0,1,0,0,0,0,1,0,0,1,v
2653,369,3,0,1,1,0,0,0,0,0,3,m
406,1856,0,2,0,0,0,0,1,0,0,2,v
2475,1905,1,1,0,0,0,0,0,1,0,0,e
1821,1229,2,1,1,1,0,0,0,0,0,1,m
78,76,0,3,1,0,0,1,0,0,0,-3,v
613,2152,4,1,0,0,0,0,0,0,1,-3,m
1134,2636,1,1,1,0,1,0,0,0,0,0,e
1652,937,0,0,0,0,0,0,0,1,0,0,e
282,413,1,3,1,0,0,1,0,0,0,-2,v
2392,333,1,0,0,0,0,0,0,0,1,-1,m
2574,616,1,1,0,0,0,0,0,1,0,0,e
1499,2237,0,4,0,0,0,0,1,0,0,4,v
991,141,0,1,0,0,0,0,1,0,0,1,v
2000,650,1,2,0,0,0,0,1,0,0,1,v
2039,1213,3,2,1,1,0,0,0,0,0,1,m
2555,2078,2,1,1,1,0,0,0,0,0,1,m
2710,2333,2,0,0,0,0,0,0,0,1,-2,m
1265,2075,2,0,0,0,0,0,0,0,1,-2,m
30,145,0,2,1,0,0,1,0,0,0,-2,v
894,768,0,4,1,0,0,1,0,0,0,-4,v
2556,1403,0,2,1,0,0,1,0,0,0,-2,v
89,1269,1,1,1,0,1,0,0,0,0,0,e
1367,27,0,0,1,0,1,0,0,0,0,0,e
201,2565,5,0,1,1,0,0,0,0,0,5,m
537,1504,2,0,1,1,0,0,0,0,0,2,m
1470,1828,1,1,0,0,0,0,0,1,0,0,e
775,1210,1,0,0,0,0,0,0,0,1,-1,m
2079,2298,1,5,0,0,0,0,1,0,0,4,v
1854,1539,2,2,0,0,0,0,0,1,0,0,e
923,2811,2,2,0,0,0,0,0,1,0,0,e
1707,2140,1,1,0,0,0,0,0,1,0,0,e
1509,2387,3,0,1,1,0,0,0,0,0,3,m
2617,2610,1,1,0,0,0,0,0,1,0,0,e
512,1678,1,2,1,0,0,1,0,0,0,-1,v
2352,894,2,0,1,1,0,0,0,0,0,2,m
395,1506,1,0,0,0,0,0,0,0,1,-1,m
2784,2412,0,2,0,0,0,0,1,0,0,2,v
837,2133,0,1,0,0,0,0,1,0,0,1,v
145,1294,2,1,1,1,0,0,0,0,0,1,m
266,1758,1,0,0,0,0,0,0,0,1,-1,m
1438,1984,2,0,0,0,0,0,0,0,1,-2,m
2394,941,2,2,1,0,1,0,0,0,0,0,e
999,2638,1,1,1,0,1,0,0,0,0,0,e
2393,354,1,2,1,0,0,1,0,0,0,-1,v
581,768,0,2,0,0,0,0,1,0,0,2,v
2669,2844,1,1,1,0,1,0,0,0,0,0,e
335,800,0,3,1,0,0,1,0,0,0,-3,v
377,418,0,1,0,0,0,0,1,0,0,1,v
72,1269,1,2,0,0,0,0,1,0,0,1,v
430,374,0,2,0,0,0,0,1,0,0,2,v
1250,592,2,0,1,1,0,0,0,0,0,2,m
666,1760,1,0,0,0,0,0,0,0,1,-1,m
925,2163,1,2,1,0,0,1,0,0,0,-1,v
2800,1416,2,1,1,1,0,0,0,0,0,1,m
2691,1587,0,0,1,0,1,0,0,0,0,0,e
301,2785,1,1,1,0,1,0,0,0,0,0,e
2263,898,0,7,0,0,0,0,1,0,0,7,v
1297,2235,3,1,1,1,0,0,0,0,0,2,m
995,505,1,1,1,0,1,0,0,0,0,0,e
197,2358,2,3,0,0,0,0,1,0,0,1,v
1950,1814,2,0,0,0,0,0,0,0,1,-2,m
1663,2368,0,1,1,0,0,1,0,0,0,-1,v
2020,1774,2,1,1,1,0,0,0,0,0,1,m
1273,1743,1,2,1,0,0,1,0,0,0,-1,v
1190,365,3,1,0,0,0,0,0,0,1,-2,m
1863,17,1,4,0,0,0,0,1,0,0,3,v
598,1383,0,0,1,0,1,0,0,0,0,0,e
2420,2217,0,1,1,0,0,1,0,0,0,-1,v
2468,458,0,1,1,0,0,1,0,0,0,-1,v
836,2559,3,2,1,1,0,0,0,0,0,1,m
2617,605,1,0,0,0,0,0,0,0,1,-1,m
1550,2583,4,4,0,0,0,0,0,1,0,0,e
1658,271,1,0,1,1,0,0,0,0,0,1,m
2417,763,3,2,1,1,0,0,0,0,0,1,m
160,2698,1,1,0,0,0,0,0,1,0,0,e
1344,107,3,1,0,0,0,0,0,0,1,-2,m
1720,569,0,1,0,0,0,0,1,0,0,1,v
258,2693,4,0,1,1,0,0,0,0,0,4,m
2082,2371,1,0,0,0,0,0,0,0,1,-1,m
1986,2620,0,1,1,0,0,1,0,0,0,-1,v
505,2693,0,4,0,0,0,0,1,0,0,4,v
1225,2434,0,1,0,0,0,0,1,0,0,1,v
1294,30,2,1,1,1,0,0,0,0,0,1,m
1713,2122,0,0,1,0,1,0,0,0,0,0,e
1890,649,0,0,0,0,0,0,0,1,0,0,e
1900,1482,3,2,0,0,0,0,0,0,1,-1,m
706,2447,0,4,1,0,0,1,0,0,0,-4,v
135,201,1,1,1,0,1,0,0,0,0,0,e
2577,820,0,3,1,0,0,1,0,0,0,-3,v
1051,1370,5,1,1,1,0,0,0,0,0,4,m
16,1168,1,1,0,0,0,0,0,1,0,0,e
1511,1359,2,3,1,0,0,1,0,0,0,-1,v
706,155,2,1,0,0,0,0,0,0,1,-1,m
1415,2676,2,1,1,1,0,0,0,0,0,1,m
1981,263,1,1,1,0,1,0,0,0,0,0,e
334,2411,2,0,1,1,0,0,0,0,0,2,m
1484,2613,0,1,0,0,0,0,1,0,0,1,v
1815,136,0,3,1,0,0,1,0,0,0,-3,v
1015,2712,0,1,1,0,0,1,0,0,0,-1,v
941,1137,3,1,1,1,0,0,0,0,0,2,m
300,864,2,0,1,1,0,0,0,0,0,2,m
1119,2223,2,2,0,0,0,0,0,1,0,0,e
235,1056,1,1,0,0,0,0,0,1,0,0,e
826,340,2,1,0,0,0,0,0,0,1,-1,m
68,2587,3,1,0,0,0,0,0,0,1,-2,m
1268,754,2,2,1,0,1,0,0,0,0,0,e
1213,1610,1,2,0,0,0,0,1,0,0,1,v
2202,1332,3,2,1,1,0,0,0,0,0,1,m
2763,924,0,0,1,0,1,0,0,0,0,0,e
2214,1614,5,1,1,1,0,0,0,0,0,4,m
2015,1607,1,2,1,0,0,1,0,0,0,-1,v
1219,2140,0,0,1,0,1,0,0,0,0,0,e
603,2746,0,1,1,0,0,1,0,0,0,-1,v
405,333,1,0,0,0,0,0,0,0,1,-1,m
210,933,1,7,0,0,0,0,1,0,0,6,v
2086,1088,0,2,1,0,0,1,0,0,0,-2,v
1439,2799,1,1,1,0,1,0,0,0,0,0,e
641,666,4,1,0,0,0,0,0,0,1,-3,m
1375,1644,1,4,0,0,0,0,1,0,0,3,v
380,1963,2,1,0,0,0,0,0,0,1,-1,m
1489,1509,1,1,0,0,0,0,0,1,0,0,e
1743,1843,2,1,0,0,0,0,0,0,1,-1,m
614,147,3,0,1,1,0,0,0,0,0,3,m
1499,2277,2,1,0,0,0,0,0,0,1,-1,m
2428,2304,0,0,0,0,0,0,0,1,0,0,e
1292,2452,0,2,1,0,0,1,0,0,0,-2,v
759,1680,3,0,0,0,0,0,0,0,1,-3,m
1882,65,0,2,0,0,0,0,1,0,0,2,v
1838,1086,0,3,1,0,0,1,0,0,0,-3,v
2332,2088,0,1,0,0,0,0,1,0,0,1,v
667,1233,3,0,1,1,0,0,0,0,0,3,m
606,1216,1,1,1,0,1,0,0,0,0,0,e
2097,2580,3,0,1,1,0,0,0,0,0,3,m
1900,592,3,0,0,0,0,0,0,0,1,-3,m
1703,606,0,1,1,0,0,1,0,0,0,-1,v
2514,2667,4,2,0,0,0,0,0,0,1,-2,m
285,1550,2,0,0,0,0,0,0,0,1,-2,m
1274,1748,0,2,1,0,0,1,0,0,0,-2,v
1063,2606,1,3,0,0,0,0,1,0,0,2,v
2536,1427,4,2,0,0,0,0,0,0,1,-2,m
2536,1658,0,1,0,0,0,0,1,0,0,1,v
2754,1473,0,2,0,0,0,0,1,0,0,2,v
1663,1138,0,3,1,0,0,1,0,0,0,-3,v
316,636,2,2,1,0,1,0,0,0,0,0,e
2791,976,1,2,1,0,0,1,0,0,0,-1,v
2157,1867,1,1,0,0,0,0,0,1,0,0,e
999,2448,1,1,0,0,0,0,0,1,0,0,e
137,614,2,1,1,1,0,0,0,0,0,1,m
2296,2555,2,1,0,0,0,0,0,0,1,-1,m
1413,446,1,2,1,0,0,1,0,0,0,-1,v
922,292,3,0,1,1,0,0,0,0,0,3,m
2078,2296,1,1,0,0,0,0,0,1,0,0,e
1705,990,6,0,1,1,0,0,0,0,0,6,m
1942,2118,2,0,0,0,0,0,0,0,1,-2,m
563,1986,1,2,1,0,0,1,0,0,0,-1,v
1194,1838,2,1,1,1,0,0,0,0,0,1,m
1988,1119,1,2,1,0,0,1,0,0,0,-1,v
1664,925,2,4,1,0,0,1,0,0,0,-2,v
1278,1301,1,1,0,0,0,0,0,1,0,0,e
516,515,0,0,0,0,0,0,0,1,0,0,e
2604,2617,1,0,1,1,0,0,0,0,0,1,m
580,1563,1,0,1,1,0,0,0,0,0,1,m
65,2768,2,1,0,0,0,0,0,0,1,-1,m
2840,1644,1,1,0,0,0,0,0,1,0,0,e
882,160,0,1,0,0,0,0,1,0,0,1,v
1900,2066,1,2,0,0,0,0,1,0,0,1,v
1827,1926,1,0,0,0,0,0,0,0,1,-1,m
85,2448,2,0,1,1,0,0,0,0,0,2,m
2179,1297,1,6,1,0,0,1,0,0,0,-5,v
1966,2392,0,1,1,0,0,1,0,0,0,-1,v
2013,304,2,2,1,0,1,0,0,0,0,0,e
1312,1521,0,1,1,0,0,1,0,0,0,-1,v
2520,1252,0,1,0,0,0,0,1,0,0,1,v
27,2183,1,2,1,0,0,1,0,0,0,-1,v
2782,2561,1,1,1,0,1,0,0,0,0,0,e
1241,332,1,4,1,0,0,1,0,0,0,-3,v
2333,1331,1,0,0,0,0,0,0,0,1,-1,m
84,794,3,1,0,0,0,0,0,0,1,-2,m
1812,1003,0,2,1,0,0,1,0,0,0,-2,v
264,2289,6,1,1,1,0,0,0,0,0,5,m
1606,629,2,0,1,1,0,0,0,0,0,2,m
390,1883,0,1,0,0,0,0,1,0,0,1,v
1277,683,2,3,0,0,0,0,1,0,0,1,v
350,1535,3,1,0,0,0,0,0,0,1,-2,m
1691,513,1,0,1,1,0,0,0,0,0,1,m
1769,263,1,0,1,1,0,0,0,0,0,1,m
2224,1023,3,4,0,0,0,0,1,0,0,1,v
2392,2095,1,0,1,1,0,0,0,0,0,1,m
728,405,1,0,0,0,0,0,0,0,1,-1,m
1057,2420,0,2,0,0,0,0,1,0,0,2,v
1301,1079,0,5,1,0,0,1,0,0,0,-5,v
970,682,2,1,0,0,0,0,0,0,1,-1,m
494,2635,1,3,1,0,0,1,0,0,0,-2,v
2698,601,3,0,0,0,0,0,0,0,1,-3,m
936,1943,1,1,1,0,1,0,0,0,0,0,e
1952,789,3,0,1,1,0,0,0,0,0,3,m
770,1088,2,1,0,0,0,0,0,0,1,-1,m
2702,1915,1,1,0,0,0,0,0,1,0,0,e
1274,1249,1,0,1,1,0,0,0,0,0,1,m
447,2358,2,1,0,0,0,0,0,0,1,-1,m
1339,2243,0,4,0,0,0,0,1,0,0,4,v
2299,2200,2,0,1,1,0,0,0,0,0,2,m
1300,2572,2,0,1,1,0,0,0,0,0,2,m
2219,1430,0,1,0,0,0,0,1,0,0,1,v
345,1847,0,0,1,0,1,0,0,0,0,0,e
2732,1418,0,1,1,0,0,1,0,0,0,-1,v
2149,1525,0,3,1,0,0,1,0,0,0,-3,v
1341,2814,1,1,1,0,1,0,0,0,0,0,e
1881,1814,1,1,1,0,1,0,0,0,0,0,e
877,2076,3,1,1,1,0,0,0,0,0,2,m
2530,551,2,1,1,1,0,0,0,0,0,1,m
1963,340,1,2,1,0,0,1,0,0,0,-1,v
219,2555,2,1,1,1,0,0,0,0,0,1,m
1631,728,0,1,1,0,0,1,0,0,0,-1,v
823,1022,2,1,1,1,0,0,0,0,0,1,m
994,194,0,1,1,0,0,1,0,0,0,-1,v
29,1856,1,4,1,0,0,1,0,0,0,-3,v
1890,220,1,0,1,1,0,0,0,0,0,1,m
1250,1883,2,3,1,0,0,1,0,0,0,-1,v
2810,1938,1,0,1,1,0,0,0,0,0,1,m
1087,2353,2,2,1,0,1,0,0,0,0,0,e
1405,1219,0,3,1,0,0,1,0,0,0,-3,v
2737,903,1,2,0,0,0,0,1,0,0,1,v
2784,467,2,1,0,0,0,0,0,0,1,-1,m
1088,2086,0,1,1,0,0,1,0,0,0,-1,v
1630,2305,3,2,0,0,0,0,0,0,1,-1,m
1989,1343,1,0,1,1,0,0,0,0,0,1,m
2262,2016,3,2,0,0,0,0,0,0,1,-1,m
2626,2111,0,1,0,0,0,0,1,0,0,1,v
380,2532,5,0,0,0,0,0,0,0,1,-5,m
649,370,2,1,0,0,0,0,0,0,1,-1,m
1187,1200,2,1,1,1,0,0,0,0,0,1,m
2399,2823,2,1,0,0,0,0,0,0,1,-1,m
641,658,1,1,1,0,1,0,0,0,0,0,e
334,1615,1,0,1,1,0,0,0,0,0,1,m
2008,778,2,1,0,0,0,0,0,0,1,-1,m
667,1774,4,0,1,1,0,0,0,0,0,4,m
984,1325,1,0,1,1,0,0,0,0,0,1,m
1670,426,3,1,0,0,0,0,0,0,1,-2,m
1197,1791,2,1,0,0,0,0,0,0,1,-1,m
743,2697,3,1,0,0,0,0,0,0,1,-2,m
1058,1504,3,0,0,0,0,0,0,0,1,-3,m
340,2343,0,2,0,0,0,0,1,0,0,2,v
418,1217,2,0,0,0,0,0,0,0,1,-2,m
2341,2289,2,1,1,1,0,0,0,0,0,1,m
397,2037,3,1,0,0,0,0,0,0,1,-2,m
2354,44,2,2,0,0,0,0,0,1,0,0,e
2604,925,0,0,0,0,0,0,0,1,0,0,e
682,2589,0,0,0,0,0,0,0,1,0,0,e
1562,115,1,0,0,0,0,0,0,0,1,-1,m
2692,2071,0,0,1,0,1,0,0,0,0,0,e
620,2286,3,0,0,0,0,0,0,0,1,-3,m
1791,531,0,0,0,0,0,0,0,1,0,0,e
925,369,0,0,0,0,0,0,0,1,0,0,e
339,2690,1,3,1,0,0,1,0,0,0,-2,v
2045,2840,1,3,0,0,0,0,1,0,0,2,v
1129,1851,0,1,1,0,0,1,0,0,0,-1,v
1508,2067,0,3,0,0,0,0,1,0,0,3,v
2064,1883,1,0,0,0,0,0,0,0,1,-1,m
1475,672,2,1,0,0,0,0,0,0,1,-1,m
2714,807,0,2,0,0,0,0,1,0,0,2,v
500,477,2,3,0,0,0,0,1,0,0,1,v
2649,18,2,2,1,0,1,0,0,0,0,0,e
1973,1729,3,0,0,0,0,0,0,0,1,-3,m
2150,1199,3,1,1,1,0,0,0,0,0,2,m
1665,563,0,3,1,0,0,1,0,0,0,-3,v
1228,1605,2,1,1,1,0,0,0,0,0,1,m
541,1356,1,1,0,0,0,0,0,1,0,0,e
407,518,1,3,1,0,0,1,0,0,0,-2,v
1534,1102,0,4,1,0,0,1,0,0,0,-4,v
767,799,3,2,1,1,0,0,0,0,0,1,m
719,1512,3,1,1,1,0,0,0,0,0,2,m
1712,509,3,1,1,1,0,0,0,0,0,2,m
395,2028,3,1,0,0,0,0,0,0,1,-2,m
590,2385,0,1,1,0,0,1,0,0,0,-1,v
809,2683,0,2,1,0,0,1,0,0,0,-2,v
1680,394,1,0,0,0,0,0,0,0,1,-1,m
1357,1762,0,1,0,0,0,0,1,0,0,1,v
1884,2650,1,0,0,0,0,0,0,0,1,-1,m
931,1868,3,0,1,1,0,0,0,0,0,3,m
902,1158,2,0,1,1,0,0,0,0,0,2,m
1383,523,1,2,0,0,0,0,1,0,0,1,v
2118,886,1,2,1,0,0,1,0,0,0,-1,v
2323,1543,0,1,0,0,0,0,1,0,0,1,v
1539,2638,0,1,1,0,0,1,0,0,0,-1,v
2220,75,2,1,1,1,0,0,0,0,0,1,m
354,2536,0,3,0,0,0,0,1,0,0,3,v
848,1851,0,1,1,0,0,1,0,0,0,-1,v
1552,2393,0,0,1,0,1,0,0,0,0,0,e
2420,2223,0,2,0,0,0,0,1,0,0,2,v
1564,1440,0,2,1,0,0,1,0,0,0,-2,v
247,104,2,0,1,1,0,0,0,0,0,2,m
647,1252,3,2,1,1,0,0,0,0,0,1,m
292,1809,3,1,1,1,0,0,0,0,0,2,m
626,146,1,0,1,1,0,0,0,0,0,1,m
1024,157,2,0,1,1,0,0,0,0,0,2,m
2725,2714,0,1,0,0,0,0,1,0,0,1,v
1174,1462,0,0,0,0,0,0,0,1,0,0,e
612,1747,3,2,1,1,0,0,0,0,0,1,m
1041,1035,1,2,0,0,0,0,1,0,0,1,v
2714,1048,1,0,1,1,0,0,0,0,0,1,m
2465,2230,1,1,1,0,1,0,0,0,0,0,e
2205,2548,2,6,0,0,0,0,1,0,0,4,v
220,1557,3,1,0,0,0,0,0,0,1,-2,m
85,1530,0,1,1,0,0,1,0,0,0,-1,v
2679,2731,0,1,1,0,0,1,0,0,0,-1,v
2042,417,2,1,0,0,0,0,0,0,1,-1,m
1258,649,1,0,1,1,0,0,0,0,0,1,m
2700,1703,0,0,0,0,0,0,0,1,0,0,e
2142,1109,0,1,1,0,0,1,0,0,0,-1,v
2092,2476,1,0,1,1,0,0,0,0,0,1,m
2210,2033,2,0,1,1,0,0,0,0,0,2,m
2613,673,3,2,1,1,0,0,0,0,0,1,m
2535,318,1,3,0,0,0,0,1,0,0,2,v
248,1002,2,1,1,1,0,0,0,0,0,1,m
2698,882,0,1,1,0,0,1,0,0,0,-1,v
2013,1416,1,0,1,1,0,0,0,0,0,1,m
2447,155,2,1,0,0,0,0,0,0,1,-1,m
622,202,2,3,1,0,0,1,0,0,0,-1,v
2286,349,0,1,1,0,0,1,0,0,0,-1,v
2707,698,6,0,1,1,0,0,0,0,0,6,m
2397,1408,2,1,1,1,0,0,0,0,0,1,m
724,1568,0,0,0,0,0,0,0,1,0,0,e
2148,902,3,3,0,0,0,0,0,1,0,0,e
96,203,2,3,1,0,0,1,0,0,0,-1,v
1838,1849,4,1,1,1,0,0,0,0,0,3,m
1075,1748,2,1,0,0,0,0,0,0,1,-1,m
234,2032,1,2,1,0,0,1,0,0,0,-1,v
2650,585,1,3,1,0,0,1,0,0,0,-2,v
2432,1168,2,1,0,0,0,0,0,0,1,-1,m
383,1554,0,1,0,0,0,0,1,0,0,1,v
2142,18,1,0,1,1,0,0,0,0,0,1,m
100,771,1,4,1,0,0,1,0,0,0,-3,v
1095,1847,1,0,1,1,0,0,0,0,0,1,m
2545,1882,2,0,1,1,0,0,0,0,0,2,m
2658,1900,0,0,0,0,0,0,0,1,0,0,e
851,705,0,0,0,0,0,0,0,1,0,0,e
637,378,1,1,1,0,1,0,0,0,0,0,e
775,1731,0,3,0,0,0,0,1,0,0,3,v
1806,3,4,0,0,0,0,0,0,0,1,-4,m
2210,2033,2,0,0,0,0,0,0,0,1,-2,m
1680,2214,4,0,0,0,0,0,0,0,1,-4,m
18,2391,1,4,0,0,0,0,1,0,0,3,v
1750,682,2,0,1,1,0,0,0,0,0,2,m
2237,1096,0,1,1,0,0,1,0,0,0,-1,v
1297,2512,0,2,1,0,0,1,0,0,0,-2,v
206,825,2,1,1,1,0,0,0,0,0,1,m
2311,1806,2,4,0,0,0,0,1,0,0,2,v
1924,924,1,0,0,0,0,0,0,0,1,-1,m
2223,1072,1,2,0,0,0,0,1,0,0,1,v
1631,1758,1,1,1,0,1,0,0,0,0,0,e
2165,853,1,2,1,0,0,1,0,0,0,-1,v
1165,197,1,0,1,1,0,0,0,0,0,1,m
2099,279,0,3,1,0,0,1,0,0,0,-3,v
578,756,3,2,1,1,0,0,0,0,0,1,m
695,614,4,2,1,1,0,0,0,0,0,2,m
2094,1840,0,0,1,0,1,0,0,0,0,0,e
2056,417,1,0,1,1,0,0,0,0,0,1,m
248,2081,1,1,1,0,1,0,0,0,0,0,e
1041,143,3,2,0,0,0,0,0,0,1,-1,m
1437,1715,0,1,0,0,0,0,1,0,0,1,v
502,618,2,1,0,0,0,0,0,0,1,-1,m
141,1449,1,1,1,0,1,0,0,0,0,0,e
631,1951,4,0,0,0,0,0,0,0,1,-4,m
728,2784,1,1,1,0,1,0,0,0,0,0,e
2058,478,2,0,0,0,0,0,0,0,1,-2,m
1926,148,3,0,1,1,0,0,0,0,0,3,m
2191,1617,3,2,1,1,0,0,0,0,0,1,m
982,2206,3,0,1,1,0,0,0,0,0,3,m
784,845,0,1,0,0,0,0,1,0,0,1,v
2621,25,0,0,0,0,0,0,0,1,0,0,e
1835,112,2,0,0,0,0,0,0,0,1,-2,m
818,2270,2,1,0,0,0,0,0,0,1,-1,m
2016,2360,0,2,0,0,0,0,1,0,0,2,v
1277,683,1,1,1,0,1,0,0,0,0,0,e
702,1030,2,1,0,0,0,0,0,0,1,-1,m
2153,2610,0,3,1,0,0,1,0,0,0,-3,v
533,1924,2,2,0,0,0,0,0,1,0,0,e
552,2462,0,2,1,0,0,1,0,0,0,-2,v
1189,641,2,1,1,1,0,0,0,0,0,1,m
1840,565,2,0,1,1,0,0,0,0,0,2,m
2649,1786,2,0,1,1,0,0,0,0,0,2,m
2163,2158,2,1,1,1,0,0,0,0,0,1,m
16,2019,0,4,0,0,0,0,1,0,0,4,v
